,날짜,종가,전일비,시가,고가,저가,거래량
11,2017.01.13,197000.0,1000.0,197500.0,200500.0,196000.0,9385.0
12,2017.01.12,196000.0,4500.0,191500.0,196000.0,191000.0,8244.0
13,2017.01.11,191500.0,3500.0,194000.0,195000.0,191000.0,6760.0
1,2017.01.10,195000.0,0.0,193500.0,195500.0,189000.0,18408.0
2,2017.01.09,195000.0,3500.0,200500.0,201000.0,194500.0,14184.0
3,2017.01.06,198500.0,500.0,199000.0,200500.0,198000.0,4831.0
4,2017.01.05,199000.0,1500.0,197500.0,201500.0,197500.0,5382.0
5,2017.01.04,197500.0,0.0,197000.0,199000.0,196500.0,6285.0
9,2017.01.03,197500.0,0.0,197500.0,199000.0,196000.0,4411.0
10,2017.01.02,197500.0,500.0,198000.0,199500.0,195000.0,5513.0
11,2016.12.29,198000.0,2000.0,200500.0,201500.0,197500.0,4259.0
12,2016.12.28,200000.0,3500.0,200000.0,202000.0,199000.0,4497.0
13,2016.12.27,203500.0,500.0,206000.0,206000.0,201500.0,3830.0
1,2016.12.26,204000.0,1500.0,202500.0,206500.0,201000.0,6266.0
2,2016.12.23,202500.0,5000.0,198500.0,203000.0,196000.0,5315.0
3,2016.12.22,197500.0,1500.0,199000.0,200000.0,195500.0,6984.0
4,2016.12.21,199000.0,500.0,199500.0,200000.0,196500.0,4966.0
5,2016.12.20,199500.0,2000.0,202000.0,203000.0,198000.0,5042.0
9,2016.12.19,201500.0,3000.0,204000.0,208000.0,201000.0,4242.0
10,2016.12.16,204500.0,1000.0,202500.0,205500.0,202500.0,4377.0
11,2016.12.15,203500.0,500.0,203000.0,204500.0,200000.0,4728.0
12,2016.12.14,204000.0,5000.0,199000.0,206500.0,199000.0,11924.0
13,2016.12.13,199000.0,4500.0,196500.0,199000.0,196000.0,8805.0
1,2016.12.12,194500.0,2000.0,197500.0,199500.0,194500.0,11384.0
2,2016.12.09,196500.0,4000.0,200000.0,200000.0,193500.0,9207.0
3,2016.12.08,200500.0,5000.0,194500.0,200500.0,193000.0,4872.0
4,2016.12.07,195500.0,1000.0,194500.0,197000.0,192000.0,4366.0
5,2016.12.06,194500.0,2500.0,200500.0,200500.0,194000.0,9974.0
9,2016.12.05,197000.0,4000.0,199500.0,202000.0,196500.0,6519.0
10,2016.12.02,201000.0,6500.0,206000.0,206500.0,200000.0,6432.0
11,2016.12.01,207500.0,2000.0,203500.0,209000.0,203500.0,5372.0
12,2016.11.30,205500.0,3000.0,206500.0,209500.0,202000.0,8240.0
13,2016.11.29,208500.0,5000.0,202000.0,211000.0,201500.0,7754.0
1,2016.11.28,203500.0,500.0,203500.0,206000.0,202000.0,4149.0
2,2016.11.25,204000.0,0.0,204500.0,207500.0,202000.0,4615.0
3,2016.11.24,204000.0,4500.0,206500.0,208000.0,201000.0,8091.0
4,2016.11.23,208500.0,2500.0,210000.0,213000.0,206500.0,4861.0
5,2016.11.22,211000.0,4000.0,213500.0,216500.0,209500.0,4131.0
9,2016.11.21,215000.0,9000.0,226500.0,226500.0,213000.0,6572.0
10,2016.11.18,224000.0,7500.0,230000.0,234500.0,222500.0,4268.0
11,2016.11.17,231500.0,1000.0,228500.0,231500.0,223000.0,7541.0
12,2016.11.16,230500.0,12000.0,219500.0,231000.0,216000.0,15363.0
13,2016.11.15,218500.0,12000.0,208000.0,220000.0,204000.0,16117.0
1,2016.11.14,206500.0,2500.0,200500.0,206500.0,200500.0,3494.0
2,2016.11.11,204000.0,3000.0,207500.0,208500.0,202000.0,4889.0
3,2016.11.10,207000.0,5500.0,203500.0,207500.0,202000.0,6049.0
4,2016.11.09,201500.0,3000.0,205500.0,209000.0,195000.0,9824.0
5,2016.11.08,204500.0,0.0,205000.0,206000.0,202000.0,2646.0
9,2016.11.07,204500.0,500.0,208500.0,208500.0,203500.0,3650.0
10,2016.11.04,205000.0,4500.0,196500.0,207500.0,196500.0,6325.0
11,2016.11.03,200500.0,6500.0,197000.0,200500.0,194500.0,2749.0
12,2016.11.02,194000.0,6000.0,201000.0,201500.0,194000.0,7706.0
13,2016.11.01,200000.0,1500.0,199000.0,201500.0,196000.0,19091.0
1,2016.10.31,201500.0,5000.0,205000.0,208000.0,201000.0,6860.0
2,2016.10.28,206500.0,2500.0,203500.0,208000.0,203500.0,4230.0
3,2016.10.27,204000.0,500.0,202500.0,207500.0,202500.0,6835.0
4,2016.10.26,203500.0,2500.0,203500.0,206500.0,201500.0,3756.0
5,2016.10.25,206000.0,1000.0,203500.0,211000.0,203000.0,8159.0
9,2016.10.24,205000.0,0.0,203500.0,207500.0,200000.0,7611.0
10,2016.10.21,205000.0,0.0,207000.0,208500.0,204500.0,2714.0
11,2016.10.20,205000.0,9000.0,212000.0,214000.0,205000.0,12430.0
12,2016.10.19,214000.0,7500.0,220000.0,223500.0,213000.0,9094.0
13,2016.10.18,221500.0,500.0,221000.0,223000.0,214000.0,6946.0
1,2016.10.17,221000.0,7000.0,233000.0,233000.0,221000.0,4429.0
2,2016.10.14,228000.0,1000.0,226500.0,230500.0,225500.0,3340.0
3,2016.10.13,229000.0,7000.0,236000.0,236500.0,229000.0,4028.0
4,2016.10.12,236000.0,4500.0,233000.0,237000.0,231500.0,6503.0
5,2016.10.11,231500.0,0.0,234000.0,236000.0,231000.0,7959.0
9,2016.10.10,231500.0,13000.0,221000.0,231500.0,221000.0,10571.0
10,2016.10.07,218500.0,0.0,215500.0,220500.0,215500.0,4286.0
11,2016.10.06,218500.0,2500.0,218000.0,220000.0,215500.0,7786.0
12,2016.10.05,221000.0,0.0,221000.0,225000.0,219500.0,7221.0
13,2016.10.04,221000.0,4500.0,225500.0,229500.0,219500.0,6289.0
1,2016.09.30,225500.0,7500.0,234500.0,234500.0,222500.0,8710.0
2,2016.09.29,233000.0,2500.0,232000.0,234500.0,230000.0,5256.0
3,2016.09.28,230500.0,3000.0,228500.0,231000.0,227000.0,3698.0
4,2016.09.27,227500.0,2000.0,231500.0,233000.0,225500.0,6049.0
5,2016.09.26,229500.0,3500.0,226000.0,235500.0,226000.0,12612.0
9,2016.09.23,226000.0,2500.0,233000.0,234500.0,226000.0,11195.0
10,2016.09.22,228500.0,5500.0,224000.0,229500.0,223000.0,10753.0
11,2016.09.21,223000.0,5500.0,215500.0,224500.0,215000.0,9216.0
12,2016.09.20,217500.0,3500.0,211500.0,220000.0,211500.0,14399.0
13,2016.09.19,214000.0,2500.0,212000.0,215500.0,208500.0,7194.0
1,2016.09.13,211500.0,5500.0,208500.0,212500.0,202500.0,12936.0
2,2016.09.12,206000.0,10000.0,192000.0,206500.0,192000.0,13381.0
3,2016.09.09,196000.0,3000.0,198000.0,201000.0,192000.0,13246.0
4,2016.09.08,199000.0,0.0,202000.0,203000.0,198000.0,6694.0
5,2016.09.07,199000.0,1500.0,200000.0,203500.0,199000.0,10083.0
9,2016.09.06,200500.0,1000.0,201500.0,203000.0,198500.0,4772.0
10,2016.09.05,201500.0,500.0,202000.0,204000.0,201000.0,4732.0
11,2016.09.02,202000.0,3500.0,196000.0,202500.0,196000.0,6274.0
12,2016.09.01,198500.0,3000.0,194500.0,199500.0,193500.0,5387.0
13,2016.08.31,195500.0,1500.0,196500.0,199500.0,193500.0,10398.0
1,2016.08.30,197000.0,5500.0,200500.0,205000.0,195000.0,15389.0
2,2016.08.29,202500.0,8500.0,208500.0,208500.0,202000.0,10067.0
3,2016.08.26,211000.0,3500.0,208000.0,211500.0,206500.0,4513.0
4,2016.08.25,207500.0,4000.0,212000.0,217000.0,206500.0,12420.0
5,2016.08.24,211500.0,1500.0,211500.0,213500.0,211000.0,8973.0
9,2016.08.23,213000.0,4000.0,216000.0,219000.0,211000.0,11018.0
10,2016.08.22,217000.0,0.0,217000.0,220000.0,211500.0,11491.0
11,2016.08.19,217000.0,10500.0,226000.0,226000.0,216500.0,25444.0
12,2016.08.18,227500.0,7000.0,232000.0,233500.0,225500.0,13255.0
13,2016.08.17,234500.0,9000.0,243500.0,246000.0,233500.0,12150.0
1,2016.08.16,243500.0,7500.0,248500.0,249500.0,243500.0,9038.0
2,2016.08.12,251000.0,1000.0,253500.0,260000.0,248000.0,12060.0
3,2016.08.11,250000.0,14000.0,236500.0,254000.0,236000.0,27518.0
4,2016.08.10,236000.0,1500.0,231500.0,237500.0,231500.0,7182.0
5,2016.08.09,234500.0,2500.0,236000.0,238000.0,232500.0,7125.0
9,2016.08.08,237000.0,9500.0,228500.0,237000.0,228500.0,8131.0
10,2016.08.05,227500.0,5000.0,232500.0,237500.0,226000.0,10196.0
11,2016.08.04,232500.0,4500.0,227000.0,235500.0,226500.0,7180.0
12,2016.08.03,228000.0,3000.0,225000.0,230500.0,220000.0,11407.0
13,2016.08.02,225000.0,6000.0,219000.0,226500.0,219000.0,17805.0
1,2016.08.01,219000.0,14000.0,233000.0,233000.0,218500.0,17841.0
2,2016.07.29,233000.0,5500.0,238000.0,239500.0,232500.0,6522.0
3,2016.07.28,238500.0,5500.0,234500.0,239000.0,233500.0,6594.0
4,2016.07.27,233000.0,1000.0,234000.0,235500.0,233000.0,2906.0
5,2016.07.26,234000.0,0.0,234500.0,237500.0,233000.0,7097.0
9,2016.07.25,234000.0,7000.0,241500.0,242500.0,233500.0,11049.0
10,2016.07.22,241000.0,4500.0,237000.0,242000.0,236500.0,3634.0
11,2016.07.21,236500.0,6500.0,241500.0,244000.0,236000.0,7922.0
12,2016.07.20,243000.0,7000.0,238000.0,244000.0,236500.0,7620.0
13,2016.07.19,236000.0,1500.0,237500.0,239500.0,236000.0,6755.0
1,2016.07.18,237500.0,500.0,236500.0,240500.0,236000.0,11484.0
2,2016.07.15,238000.0,4500.0,242500.0,245500.0,238000.0,10496.0
3,2016.07.14,242500.0,7000.0,248500.0,250500.0,238500.0,15798.0
4,2016.07.13,249500.0,3500.0,253500.0,255500.0,247500.0,10457.0
5,2016.07.12,253000.0,3500.0,256500.0,258000.0,252500.0,5872.0
9,2016.07.11,256500.0,2000.0,262500.0,264500.0,256000.0,5914.0
10,2016.07.08,258500.0,7000.0,265500.0,265500.0,258000.0,6068.0
11,2016.07.07,265500.0,3000.0,269000.0,269000.0,263000.0,7781.0
12,2016.07.06,268500.0,1000.0,270000.0,270000.0,264500.0,4962.0
13,2016.07.05,267500.0,5000.0,273000.0,273000.0,265500.0,8075.0
1,2016.07.04,272500.0,5500.0,278500.0,278500.0,272000.0,8329.0
2,2016.07.01,278000.0,5500.0,281000.0,288000.0,278000.0,7483.0
3,2016.06.30,283500.0,2000.0,284000.0,285500.0,278000.0,6148.0
4,2016.06.29,281500.0,4500.0,282000.0,285500.0,280500.0,6711.0
5,2016.06.28,286000.0,7000.0,273000.0,286500.0,273000.0,3872.0
9,2016.06.27,279000.0,1000.0,278000.0,281500.0,266000.0,6720.0
10,2016.06.24,278000.0,2500.0,280500.0,283500.0,265000.0,8047.0
11,2016.06.23,280500.0,0.0,279500.0,281500.0,279000.0,2109.0
12,2016.06.22,280500.0,3000.0,281500.0,285500.0,279000.0,3083.0
13,2016.06.21,283500.0,2500.0,278500.0,285500.0,278500.0,2937.0
1,2016.06.20,281000.0,2500.0,288500.0,288500.0,279000.0,4123.0
2,2016.06.17,283500.0,4500.0,277000.0,286000.0,277000.0,4559.0
3,2016.06.16,279000.0,1500.0,280000.0,283500.0,274500.0,6191.0
4,2016.06.15,280500.0,2000.0,283000.0,284500.0,279500.0,5619.0
5,2016.06.14,282500.0,4500.0,287000.0,291500.0,282000.0,7597.0
9,2016.06.13,287000.0,8000.0,290500.0,298000.0,287000.0,5158.0
10,2016.06.10,295000.0,5500.0,301000.0,304500.0,295000.0,4460.0
11,2016.06.09,300500.0,3500.0,302000.0,309500.0,299000.0,8444.0
12,2016.06.08,304000.0,7000.0,307500.0,309500.0,300000.0,3148.0
13,2016.06.07,311000.0,3000.0,308000.0,314500.0,304000.0,4884.0
1,2016.06.03,308000.0,8500.0,301000.0,310000.0,296000.0,9306.0
2,2016.06.02,299500.0,16000.0,283500.0,301000.0,283500.0,11557.0
3,2016.06.01,283500.0,500.0,284000.0,287000.0,283000.0,3015.0
4,2016.05.31,284000.0,2500.0,285000.0,287500.0,284000.0,5731.0
5,2016.05.30,286500.0,3500.0,287500.0,288500.0,284000.0,3386.0
9,2016.05.27,290000.0,500.0,290500.0,292000.0,286000.0,3577.0
10,2016.05.26,290500.0,1500.0,287000.0,291500.0,285000.0,3608.0
11,2016.05.25,289000.0,5000.0,286000.0,290000.0,284000.0,3283.0
12,2016.05.24,284000.0,500.0,285500.0,290000.0,283000.0,3441.0
13,2016.05.23,284500.0,3000.0,286500.0,287500.0,282500.0,5563.0
1,2016.05.20,287500.0,1500.0,289500.0,289500.0,283500.0,8007.0
2,2016.05.19,289000.0,9500.0,295500.0,299500.0,286000.0,9623.0
3,2016.05.18,298500.0,7000.0,311000.0,311000.0,295500.0,6398.0
4,2016.05.17,305500.0,500.0,308000.0,311500.0,302500.0,6359.0
5,2016.05.16,306000.0,8000.0,294500.0,308000.0,294000.0,6254.0
9,2016.05.13,298000.0,11000.0,298500.0,307500.0,296500.0,13145.0
10,2016.05.12,309000.0,4500.0,310000.0,314500.0,306500.0,4671.0
11,2016.05.11,313500.0,4000.0,306500.0,315000.0,305000.0,9616.0
12,2016.05.10,309500.0,6000.0,303500.0,313500.0,298000.0,12249.0
13,2016.05.09,303500.0,7500.0,299000.0,305000.0,296000.0,5102.0
1,2016.05.04,296000.0,0.0,293000.0,306000.0,293000.0,10834.0
2,2016.05.03,296000.0,6000.0,292000.0,298000.0,288500.0,7808.0
3,2016.05.02,290000.0,4000.0,294000.0,298000.0,289500.0,4431.0
4,2016.04.29,294000.0,1000.0,295500.0,300500.0,291000.0,8679.0
5,2016.04.28,293000.0,8000.0,303000.0,306000.0,293000.0,13233.0
9,2016.04.27,301000.0,4500.0,301000.0,305500.0,298500.0,6859.0
10,2016.04.26,305500.0,1500.0,307000.0,312500.0,302000.0,5081.0
11,2016.04.25,307000.0,1500.0,303500.0,312500.0,303500.0,3858.0
12,2016.04.22,305500.0,0.0,306500.0,309500.0,304000.0,4087.0
13,2016.04.21,305500.0,11000.0,317000.0,322000.0,305000.0,6985.0
1,2016.04.20,316500.0,3000.0,314500.0,323000.0,314000.0,3661.0
2,2016.04.19,313500.0,500.0,312000.0,316000.0,311500.0,2379.0
3,2016.04.18,313000.0,4000.0,306000.0,319000.0,305000.0,4923.0
4,2016.04.15,309000.0,8000.0,300000.0,313000.0,300000.0,5280.0
5,2016.04.14,301000.0,3000.0,300500.0,308000.0,290500.0,10079.0
9,2016.04.12,304000.0,19500.0,320000.0,324500.0,303000.0,10070.0
10,2016.04.11,323500.0,9500.0,332000.0,337000.0,320500.0,5678.0
11,2016.04.08,333000.0,12000.0,337500.0,340000.0,331500.0,4803.0
12,2016.04.07,345000.0,19000.0,328500.0,348500.0,325000.0,12429.0
13,2016.04.06,326000.0,8000.0,329500.0,341500.0,325000.0,6352.0
1,2016.04.05,334000.0,500.0,331500.0,337500.0,327500.0,3438.0
2,2016.04.04,333500.0,5500.0,328000.0,337000.0,321500.0,5652.0
3,2016.04.01,328000.0,6500.0,334500.0,335000.0,326000.0,5990.0
4,2016.03.31,334500.0,1500.0,337000.0,342500.0,329000.0,3796.0
5,2016.03.30,333000.0,5000.0,337500.0,338000.0,328000.0,5148.0
9,2016.03.29,338000.0,1000.0,339000.0,344000.0,322500.0,9587.0
10,2016.03.28,339000.0,6500.0,345000.0,345000.0,329500.0,6588.0
11,2016.03.25,345500.0,21500.0,327000.0,348000.0,323500.0,10189.0
12,2016.03.24,324000.0,5500.0,327000.0,327500.0,321500.0,4541.0
13,2016.03.23,329500.0,1000.0,330500.0,337000.0,327000.0,5692.0
1,2016.03.22,330500.0,11000.0,341500.0,347000.0,330000.0,6388.0
2,2016.03.21,341500.0,3500.0,345000.0,349000.0,337000.0,6722.0
3,2016.03.18,345000.0,5000.0,336500.0,354000.0,336000.0,14250.0
4,2016.03.17,340000.0,2500.0,344000.0,349000.0,335000.0,16424.0
5,2016.03.16,342500.0,6500.0,338000.0,349000.0,334500.0,23204.0
9,2016.03.15,336000.0,12500.0,323500.0,337000.0,323500.0,21057.0
10,2016.03.14,323500.0,3500.0,320500.0,328000.0,316000.0,12524.0
11,2016.03.11,320000.0,27500.0,292500.0,321500.0,292000.0,26834.0
12,2016.03.10,292500.0,1500.0,289000.0,292500.0,286500.0,10898.0
13,2016.03.09,291000.0,6000.0,288000.0,292000.0,278000.0,11868.0
1,2016.03.08,285000.0,8000.0,293000.0,293000.0,284000.0,9526.0
2,2016.03.07,293000.0,7500.0,287500.0,293000.0,286000.0,9861.0
3,2016.03.04,285500.0,10500.0,295500.0,298000.0,285000.0,14564.0
4,2016.03.03,296000.0,4000.0,298500.0,301500.0,295000.0,4995.0
5,2016.03.02,300000.0,6000.0,294000.0,303500.0,294000.0,4096.0
9,2016.02.29,294000.0,5500.0,301000.0,305000.0,292500.0,7195.0
10,2016.02.26,299500.0,6500.0,293500.0,307500.0,292000.0,9243.0
11,2016.02.25,293000.0,1500.0,296000.0,306500.0,291000.0,12763.0
12,2016.02.24,291500.0,10000.0,302000.0,305500.0,291000.0,9766.0
13,2016.02.23,301500.0,14000.0,317000.0,317500.0,299000.0,6700.0
1,2016.02.22,315500.0,7500.0,308000.0,317500.0,305500.0,5255.0
2,2016.02.19,308000.0,8000.0,303000.0,311500.0,301500.0,3875.0
3,2016.02.18,300000.0,7500.0,301000.0,306000.0,295000.0,5853.0
4,2016.02.17,292500.0,17500.0,310000.0,315500.0,289000.0,7891.0
5,2016.02.16,310000.0,1000.0,314000.0,315000.0,306500.0,4880.0
9,2016.02.15,309000.0,10000.0,306500.0,313000.0,300500.0,5946.0
10,2016.02.12,299000.0,26500.0,324500.0,324500.0,293000.0,11482.0
11,2016.02.11,325500.0,8000.0,327500.0,332000.0,320500.0,5210.0
12,2016.02.05,333500.0,11500.0,340500.0,341000.0,326500.0,10784.0
13,2016.02.04,345000.0,6000.0,358000.0,358000.0,343000.0,5357.0
1,2016.02.03,351000.0,10500.0,361500.0,361500.0,350500.0,6452.0
2,2016.02.02,361500.0,9500.0,367500.0,373500.0,360500.0,4193.0
3,2016.02.01,371000.0,11000.0,388000.0,388000.0,367500.0,5156.0
4,2016.01.29,382000.0,12000.0,365500.0,385000.0,365500.0,2888.0
5,2016.01.28,370000.0,3000.0,361000.0,375000.0,361000.0,2307.0
9,2016.01.27,367000.0,3000.0,367500.0,372000.0,361500.0,3903.0
10,2016.01.26,364000.0,15000.0,378500.0,378500.0,362500.0,4761.0
11,2016.01.25,379000.0,3500.0,371500.0,385000.0,370000.0,3999.0
12,2016.01.22,375500.0,6000.0,374000.0,381500.0,363000.0,2746.0
13,2016.01.21,369500.0,4500.0,367000.0,376000.0,359000.0,3624.0
1,2016.01.20,365000.0,15000.0,382500.0,382500.0,355000.0,6592.0
2,2016.01.19,380000.0,14000.0,396500.0,396500.0,376500.0,3348.0
3,2016.01.18,394000.0,1500.0,399500.0,399500.0,390500.0,2187.0
4,2016.01.15,392500.0,10000.0,386500.0,393500.0,383000.0,3194.0
5,2016.01.14,382500.0,3500.0,386000.0,386000.0,377500.0,4706.0
9,2016.01.13,386000.0,13500.0,400000.0,400000.0,386000.0,5380.0
10,2016.01.12,399500.0,6500.0,399000.0,400500.0,393000.0,2783.0
11,2016.01.11,393000.0,5000.0,398000.0,406500.0,393000.0,2772.0
12,2016.01.08,398000.0,3500.0,393500.0,400000.0,387500.0,3290.0
13,2016.01.07,394500.0,2500.0,391000.0,400000.0,389500.0,2576.0
1,2016.01.06,392000.0,11000.0,387000.0,400000.0,381500.0,7221.0
2,2016.01.05,381000.0,7000.0,379500.0,387000.0,379000.0,2795.0
3,2016.01.04,388000.0,5000.0,386500.0,392500.0,381000.0,3032.0
4,2015.12.30,393000.0,7000.0,395000.0,399500.0,386000.0,3461.0
5,2015.12.29,400000.0,20500.0,384000.0,405500.0,371000.0,5077.0
9,2015.12.28,379500.0,1500.0,380500.0,387500.0,373500.0,1646.0
10,2015.12.24,381000.0,5500.0,394000.0,394000.0,377000.0,1563.0
11,2015.12.23,386500.0,500.0,388000.0,389000.0,384500.0,2350.0
12,2015.12.22,386000.0,3500.0,390000.0,395000.0,383500.0,2901.0
13,2015.12.21,389500.0,10500.0,378500.0,392000.0,378000.0,6754.0
1,2015.12.18,379000.0,13500.0,365500.0,380000.0,361000.0,6046.0
2,2015.12.17,365500.0,500.0,365500.0,369500.0,361500.0,2053.0
3,2015.12.16,365000.0,9000.0,352500.0,365500.0,352500.0,3915.0
4,2015.12.15,356000.0,5000.0,356000.0,356500.0,350500.0,1517.0
5,2015.12.14,351000.0,3000.0,347500.0,356500.0,343500.0,2024.0
9,2015.12.11,354000.0,2000.0,348000.0,357500.0,348000.0,1708.0
10,2015.12.10,356000.0,2000.0,348500.0,356000.0,347000.0,2582.0
11,2015.12.09,354000.0,2500.0,357000.0,357500.0,346500.0,2197.0
12,2015.12.08,351500.0,6500.0,357500.0,359500.0,346500.0,2569.0
13,2015.12.07,358000.0,11000.0,376500.0,376500.0,356500.0,3730.0
1,2015.12.04,369000.0,6000.0,370000.0,372000.0,365500.0,3941.0
2,2015.12.03,375000.0,10500.0,367000.0,379000.0,356500.0,6056.0
3,2015.12.02,364500.0,0.0,359500.0,369000.0,359500.0,1725.0
4,2015.12.01,364500.0,0.0,364500.0,370000.0,359500.0,1349.0
5,2015.11.30,364500.0,0.0,369000.0,369000.0,359000.0,4053.0
9,2015.11.27,364500.0,500.0,368000.0,375000.0,362000.0,6069.0
10,2015.11.26,364000.0,14000.0,352000.0,364000.0,352000.0,5042.0
11,2015.11.25,350000.0,4000.0,350500.0,353500.0,342500.0,4100.0
12,2015.11.24,354000.0,15500.0,336500.0,355000.0,336000.0,5543.0
13,2015.11.23,338500.0,5000.0,333000.0,345000.0,330500.0,3974.0
1,2015.11.20,333500.0,10500.0,320500.0,333500.0,319000.0,4171.0
2,2015.11.19,323000.0,500.0,326000.0,326500.0,320000.0,3650.0
3,2015.11.18,322500.0,18000.0,334500.0,339000.0,320000.0,7951.0
4,2015.11.17,340500.0,1500.0,339000.0,342500.0,332500.0,3397.0
5,2015.11.16,339000.0,7500.0,330500.0,339000.0,325000.0,2299.0
9,2015.11.13,331500.0,12500.0,335500.0,343500.0,322500.0,6289.0
10,2015.11.12,344000.0,1500.0,354000.0,354000.0,339000.0,2231.0
11,2015.11.11,345500.0,10500.0,335000.0,348500.0,330000.0,4204.0
12,2015.11.10,335000.0,14000.0,343500.0,346500.0,329000.0,6052.0
13,2015.11.09,349000.0,12500.0,355000.0,363500.0,345500.0,5574.0
1,2015.11.06,361500.0,6000.0,366000.0,367500.0,360000.0,3182.0
2,2015.11.05,367500.0,1000.0,364500.0,369000.0,361000.0,3052.0
3,2015.11.04,368500.0,4000.0,363000.0,374000.0,363000.0,3665.0
4,2015.11.03,364500.0,5500.0,370000.0,376500.0,362500.0,6507.0
5,2015.11.02,370000.0,6500.0,376500.0,379000.0,367500.0,3863.0
9,2015.10.30,376500.0,1000.0,376500.0,382000.0,371000.0,4057.0
10,2015.10.29,377500.0,14500.0,391000.0,393500.0,371500.0,9556.0
11,2015.10.28,392000.0,11000.0,384500.0,394500.0,378000.0,7727.0
12,2015.10.27,381000.0,3500.0,383500.0,396000.0,380500.0,5353.0
13,2015.10.26,384500.0,1500.0,383000.0,390500.0,381500.0,3764.0
1,2015.10.23,383000.0,1500.0,388000.0,388000.0,379500.0,4490.0
2,2015.10.22,381500.0,18000.0,393500.0,399500.0,379000.0,7029.0
3,2015.10.21,399500.0,5000.0,404500.0,405500.0,399500.0,1722.0
4,2015.10.20,404500.0,5500.0,398000.0,405000.0,395500.0,2887.0
5,2015.10.19,399000.0,9000.0,408000.0,411500.0,396000.0,4571.0
9,2015.10.16,408000.0,2500.0,403000.0,414000.0,403000.0,3301.0
10,2015.10.15,405500.0,10500.0,400000.0,409500.0,395000.0,3144.0
11,2015.10.14,395000.0,10500.0,401000.0,404500.0,390000.0,5459.0
12,2015.10.13,405500.0,7500.0,412000.0,416500.0,405000.0,3503.0
13,2015.10.12,413000.0,2000.0,411000.0,425500.0,404500.0,5389.0
1,2015.10.08,415000.0,4000.0,423000.0,434000.0,401500.0,11712.0
2,2015.10.07,419000.0,51000.0,462500.0,476500.0,419000.0,15403.0
3,2015.10.06,470000.0,19000.0,451500.0,480000.0,451500.0,8264.0
4,2015.10.05,451000.0,16000.0,444000.0,472000.0,438000.0,9066.0
5,2015.10.02,435000.0,13500.0,421500.0,440000.0,421500.0,8918.0
9,2015.10.01,421500.0,20000.0,404500.0,433000.0,402000.0,10896.0
10,2015.09.30,401500.0,3000.0,393000.0,407000.0,386500.0,18962.0
11,2015.09.25,404500.0,6000.0,409000.0,417000.0,402000.0,10686.0
12,2015.09.24,410500.0,11500.0,403000.0,413000.0,394000.0,11129.0
13,2015.09.23,399000.0,1000.0,398500.0,406000.0,390500.0,8554.0
1,2015.09.22,398000.0,22000.0,381500.0,407000.0,380000.0,11296.0
2,2015.09.21,376000.0,19000.0,393000.0,393000.0,376000.0,8572.0
3,2015.09.18,395000.0,19500.0,376500.0,396000.0,376500.0,9456.0
4,2015.09.17,375500.0,1000.0,384000.0,384000.0,375000.0,5726.0
5,2015.09.16,374500.0,4000.0,376000.0,384000.0,371000.0,5893.0
9,2015.09.15,370500.0,4500.0,371000.0,383000.0,369500.0,7765.0
10,2015.09.14,375000.0,10000.0,388000.0,393500.0,372500.0,11656.0
11,2015.09.11,385000.0,16000.0,394500.0,402000.0,385000.0,7830.0
12,2015.09.10,401000.0,5000.0,400500.0,411500.0,386500.0,9170.0
13,2015.09.09,406000.0,12500.0,395500.0,420000.0,395500.0,7050.0
1,2015.09.08,393500.0,1500.0,394500.0,400000.0,375000.0,5446.0
2,2015.09.07,392000.0,19000.0,373500.0,401000.0,370000.0,5405.0
3,2015.09.04,373000.0,33000.0,398000.0,407500.0,372500.0,7875.0
4,2015.09.03,406000.0,2500.0,411000.0,415500.0,400000.0,4901.0
5,2015.09.02,408500.0,6500.0,401000.0,414000.0,394500.0,2547.0
