,날짜,종가,전일비,시가,고가,저가,거래량
9,2021.07.12,40750.0,50.0,41000.0,41600.0,40700.0,72202.0
10,2021.07.09,40700.0,550.0,41150.0,41850.0,40250.0,137316.0
11,2021.07.08,41250.0,800.0,41950.0,42200.0,41200.0,112442.0
12,2021.07.07,42050.0,150.0,42150.0,42400.0,42000.0,104206.0
13,2021.07.06,42200.0,150.0,42400.0,42650.0,42150.0,82541.0
1,2021.07.05,42350.0,0.0,42250.0,42600.0,41900.0,79616.0
2,2021.07.02,42350.0,0.0,42350.0,42650.0,41950.0,82089.0
3,2021.07.01,42350.0,950.0,43500.0,43500.0,42300.0,171143.0
4,2021.06.30,43300.0,1500.0,42000.0,43400.0,41850.0,254968.0
5,2021.06.29,41800.0,400.0,42000.0,42600.0,41400.0,165040.0
9,2021.06.28,41400.0,250.0,41250.0,41550.0,41050.0,69132.0
10,2021.06.25,41150.0,250.0,41100.0,41850.0,41100.0,84641.0
11,2021.06.24,40900.0,150.0,41050.0,41550.0,40750.0,81674.0
12,2021.06.23,41050.0,300.0,41700.0,41900.0,40850.0,131267.0
13,2021.06.22,41350.0,500.0,41150.0,41750.0,41100.0,77270.0
1,2021.06.21,40850.0,300.0,41000.0,41800.0,40600.0,156345.0
2,2021.06.18,41150.0,50.0,41200.0,41750.0,40900.0,191269.0
3,2021.06.17,41100.0,350.0,40800.0,41200.0,40450.0,138094.0
4,2021.06.16,40750.0,550.0,41350.0,41500.0,40550.0,250842.0
5,2021.06.15,41300.0,700.0,42000.0,42050.0,41250.0,129347.0
9,2021.06.14,42000.0,50.0,42000.0,42250.0,41850.0,57486.0
10,2021.06.11,41950.0,350.0,41650.0,42100.0,41600.0,92934.0
11,2021.06.10,41600.0,450.0,41400.0,41850.0,41000.0,197607.0
12,2021.06.09,41150.0,1050.0,42200.0,42300.0,40950.0,174534.0
13,2021.06.08,42200.0,650.0,42900.0,42950.0,42150.0,119574.0
1,2021.06.07,42850.0,550.0,42550.0,42900.0,42200.0,84515.0
2,2021.06.04,42300.0,900.0,43000.0,43050.0,42200.0,116608.0
3,2021.06.03,43200.0,600.0,42700.0,43650.0,42450.0,163280.0
4,2021.06.02,42600.0,0.0,42900.0,42900.0,42350.0,76618.0
5,2021.06.01,42600.0,200.0,42350.0,42800.0,42200.0,72462.0
9,2021.05.31,42400.0,750.0,43200.0,43200.0,42100.0,141611.0
10,2021.05.28,43150.0,250.0,43200.0,44100.0,42800.0,143293.0
11,2021.05.27,42900.0,100.0,42850.0,43150.0,42000.0,139656.0
12,2021.05.26,42800.0,1050.0,43900.0,44100.0,42600.0,153145.0
13,2021.05.25,43850.0,1250.0,42800.0,44000.0,42800.0,159197.0
1,2021.05.24,42600.0,600.0,43300.0,44100.0,42300.0,169553.0
2,2021.05.21,43200.0,350.0,43900.0,44600.0,43200.0,234146.0
3,2021.05.20,43550.0,900.0,42250.0,43650.0,41900.0,224224.0
4,2021.05.18,42650.0,450.0,43000.0,43350.0,42200.0,113591.0
5,2021.05.17,43100.0,1200.0,41950.0,43500.0,41200.0,350106.0
9,2021.05.14,41900.0,2250.0,40450.0,42300.0,40200.0,301361.0
10,2021.05.13,39650.0,600.0,39450.0,40550.0,39400.0,181122.0
11,2021.05.12,40250.0,1300.0,41550.0,41700.0,39950.0,220013.0
12,2021.05.11,41550.0,1100.0,42000.0,42250.0,41300.0,129040.0
13,2021.05.10,42650.0,1100.0,41600.0,42750.0,41300.0,154061.0
1,2021.05.07,41550.0,850.0,41000.0,41750.0,40850.0,84832.0
2,2021.05.06,40700.0,100.0,40800.0,41050.0,40450.0,96388.0
3,2021.05.04,40800.0,850.0,41700.0,41700.0,40450.0,173340.0
4,2021.05.03,41650.0,250.0,41800.0,42450.0,41450.0,158091.0
5,2021.04.30,41900.0,800.0,41000.0,41900.0,40550.0,196058.0
9,2021.04.29,41100.0,800.0,41950.0,42150.0,41050.0,147757.0
10,2021.04.28,41900.0,1250.0,43250.0,43250.0,41800.0,211606.0
11,2021.04.27,43150.0,250.0,43300.0,43350.0,42400.0,116714.0
12,2021.04.26,43400.0,50.0,43650.0,43650.0,43000.0,107997.0
13,2021.04.23,43350.0,900.0,42300.0,43350.0,41750.0,162170.0
1,2021.04.22,42450.0,100.0,42450.0,42850.0,42300.0,89188.0
2,2021.04.21,42350.0,700.0,42850.0,42900.0,42000.0,164726.0
3,2021.04.20,43050.0,800.0,44000.0,44050.0,43050.0,203494.0
4,2021.04.19,43850.0,100.0,43850.0,44250.0,43150.0,224699.0
5,2021.04.16,43750.0,1400.0,42450.0,43900.0,42350.0,323248.0
9,2021.04.15,42350.0,300.0,42300.0,42700.0,42050.0,135626.0
10,2021.04.14,42050.0,300.0,42000.0,42400.0,41850.0,134081.0
11,2021.04.13,41750.0,600.0,42350.0,42350.0,41550.0,193586.0
12,2021.04.12,42350.0,800.0,43000.0,43400.0,42000.0,228093.0
13,2021.04.09,41550.0,50.0,41950.0,41950.0,41500.0,135652.0
1,2021.04.08,41500.0,500.0,42100.0,42350.0,41500.0,195601.0
2,2021.04.07,42000.0,850.0,41500.0,42200.0,41150.0,238177.0
3,2021.04.06,41150.0,300.0,41950.0,42000.0,41000.0,127854.0
4,2021.04.05,41450.0,150.0,41600.0,41650.0,41100.0,109747.0
5,2021.04.02,41300.0,1000.0,40600.0,41650.0,40600.0,217079.0
9,2021.04.01,40300.0,250.0,40650.0,40700.0,40050.0,122219.0
10,2021.03.31,40550.0,200.0,40550.0,40600.0,39900.0,178248.0
11,2021.03.30,40750.0,750.0,40100.0,40950.0,40000.0,129869.0
12,2021.03.29,40000.0,600.0,40550.0,40550.0,39900.0,170341.0
13,2021.03.26,40600.0,100.0,41050.0,41150.0,40550.0,150864.0
1,2021.03.25,40700.0,500.0,40300.0,41100.0,40250.0,247693.0
2,2021.03.24,40200.0,50.0,39700.0,40600.0,39500.0,178730.0
3,2021.03.23,40150.0,850.0,41200.0,41300.0,40050.0,175419.0
4,2021.03.22,41000.0,250.0,40850.0,41150.0,40550.0,146771.0
5,2021.03.19,40750.0,750.0,40650.0,41200.0,40600.0,149557.0
9,2021.03.18,41500.0,100.0,41900.0,42150.0,41350.0,111014.0
10,2021.03.17,41600.0,550.0,42250.0,42250.0,41150.0,111658.0
11,2021.03.16,42150.0,1100.0,41450.0,42300.0,40850.0,250350.0
12,2021.03.15,41050.0,650.0,41700.0,41700.0,40500.0,246268.0
13,2021.03.12,41700.0,900.0,41150.0,42150.0,41050.0,138446.0
1,2021.03.11,40800.0,600.0,40600.0,41250.0,39850.0,200267.0
2,2021.03.10,40200.0,1500.0,42400.0,42450.0,39900.0,185168.0
3,2021.03.09,41700.0,1050.0,42300.0,42650.0,40800.0,170292.0
4,2021.03.08,42750.0,900.0,44000.0,44200.0,42650.0,105143.0
5,2021.03.05,43650.0,150.0,42950.0,43700.0,42650.0,95967.0
9,2021.03.04,43800.0,250.0,43250.0,43800.0,42200.0,122399.0
10,2021.03.03,43550.0,700.0,43250.0,44000.0,42750.0,147342.0
11,2021.03.02,42850.0,400.0,43450.0,43650.0,42050.0,202704.0
12,2021.02.26,42450.0,1350.0,42400.0,43150.0,41650.0,230429.0
13,2021.02.25,43800.0,1000.0,44000.0,44300.0,43050.0,192593.0
1,2021.02.24,42800.0,1600.0,44800.0,45200.0,42650.0,279953.0
2,2021.02.23,44400.0,250.0,44050.0,45300.0,43550.0,200308.0
3,2021.02.22,44650.0,1050.0,47000.0,47000.0,44550.0,240845.0
4,2021.02.19,45700.0,1000.0,44600.0,46100.0,44500.0,269511.0
5,2021.02.18,44700.0,1950.0,47250.0,47250.0,44700.0,344784.0
9,2021.02.17,46650.0,450.0,46900.0,47300.0,45600.0,463316.0
10,2021.02.16,46200.0,3150.0,43550.0,46250.0,43150.0,971701.0
11,2021.02.15,43050.0,1750.0,41400.0,43400.0,41050.0,451662.0
12,2021.02.10,41300.0,400.0,40750.0,41900.0,40350.0,185436.0
13,2021.02.09,40900.0,1150.0,42350.0,42400.0,40900.0,223824.0
1,2021.02.08,42050.0,450.0,42850.0,43050.0,41300.0,244206.0
2,2021.02.05,42500.0,0.0,43150.0,43800.0,41850.0,592272.0
3,2021.02.04,42500.0,1250.0,41400.0,42800.0,40500.0,507567.0
4,2021.02.03,41250.0,450.0,40800.0,41600.0,40100.0,405996.0
5,2021.02.02,40800.0,2150.0,39200.0,40900.0,39000.0,444155.0
9,2021.02.01,38650.0,850.0,37800.0,38900.0,37150.0,189811.0
10,2021.01.29,37800.0,700.0,39100.0,39150.0,37000.0,298857.0
11,2021.01.28,38500.0,1200.0,38350.0,39200.0,38300.0,213560.0
12,2021.01.27,39700.0,1450.0,42000.0,42400.0,39600.0,487006.0
13,2021.01.26,41150.0,650.0,40500.0,41850.0,40050.0,689998.0
1,2021.01.25,40500.0,1400.0,39500.0,40650.0,39000.0,339485.0
2,2021.01.22,39100.0,750.0,40350.0,40400.0,39100.0,167918.0
3,2021.01.21,39850.0,150.0,40250.0,40350.0,39300.0,214044.0
4,2021.01.20,40000.0,1350.0,39100.0,40200.0,38900.0,325250.0
5,2021.01.19,38650.0,650.0,38000.0,39050.0,37900.0,211295.0
9,2021.01.18,38000.0,1050.0,38600.0,38750.0,37500.0,245315.0
10,2021.01.15,39050.0,100.0,39450.0,39850.0,38500.0,233626.0
11,2021.01.14,39150.0,450.0,39550.0,39550.0,39000.0,202896.0
12,2021.01.13,39600.0,50.0,39950.0,40500.0,39550.0,253015.0
13,2021.01.12,39550.0,750.0,40350.0,40450.0,39100.0,250957.0
1,2021.01.11,40300.0,100.0,40800.0,41400.0,39350.0,488968.0
2,2021.01.08,40200.0,150.0,40400.0,41000.0,40000.0,405186.0
3,2021.01.07,40050.0,250.0,40400.0,40700.0,40000.0,252111.0
4,2021.01.06,39800.0,500.0,40650.0,40950.0,39750.0,402747.0
5,2021.01.05,40300.0,800.0,39700.0,40650.0,39350.0,516124.0
9,2021.01.04,39500.0,900.0,38900.0,39600.0,38600.0,348698.0
10,2020.12.30,38600.0,150.0,38500.0,38800.0,37950.0,210005.0
11,2020.12.29,38450.0,1000.0,38800.0,39250.0,38350.0,281181.0
12,2020.12.28,39450.0,1500.0,38150.0,39450.0,38100.0,482602.0
13,2020.12.24,37950.0,250.0,37700.0,38350.0,37700.0,142459.0
1,2020.12.23,37700.0,200.0,37600.0,38150.0,37000.0,144019.0
2,2020.12.22,37500.0,650.0,38150.0,38500.0,37500.0,180104.0
3,2020.12.21,38150.0,450.0,38600.0,38600.0,37700.0,153649.0
4,2020.12.18,38600.0,450.0,39100.0,39150.0,38250.0,233018.0
5,2020.12.17,39050.0,1300.0,37900.0,39200.0,37700.0,414949.0
9,2020.12.16,37750.0,1350.0,36900.0,38050.0,36800.0,542624.0
10,2020.12.15,36400.0,400.0,36200.0,36600.0,35750.0,179251.0
11,2020.12.14,36000.0,700.0,36500.0,36500.0,35750.0,254455.0
12,2020.12.11,36700.0,750.0,37500.0,37500.0,36200.0,589887.0
13,2020.12.10,37450.0,250.0,37000.0,37450.0,36800.0,351042.0
1,2020.12.09,37200.0,50.0,37100.0,37800.0,37100.0,167225.0
2,2020.12.08,37150.0,0.0,37150.0,37400.0,36850.0,113504.0
3,2020.12.07,37150.0,350.0,37800.0,37800.0,36700.0,169768.0
4,2020.12.04,37500.0,200.0,37350.0,37600.0,37250.0,169014.0
5,2020.12.03,37300.0,100.0,37350.0,37550.0,37050.0,178604.0
9,2020.12.02,37400.0,50.0,37450.0,37700.0,37050.0,174150.0
10,2020.12.01,37350.0,150.0,37500.0,38050.0,37200.0,148768.0
11,2020.11.30,37500.0,800.0,38550.0,38550.0,37500.0,144162.0
12,2020.11.27,38300.0,400.0,38150.0,38450.0,37700.0,117184.0
13,2020.11.26,37900.0,400.0,37400.0,38150.0,37100.0,148173.0
1,2020.11.25,37500.0,900.0,38700.0,38700.0,37250.0,192387.0
2,2020.11.24,38400.0,150.0,38500.0,38500.0,37800.0,169757.0
3,2020.11.23,38250.0,0.0,38250.0,38600.0,37750.0,138934.0
4,2020.11.20,38250.0,350.0,37950.0,38500.0,37750.0,159483.0
5,2020.11.19,37900.0,500.0,37150.0,38050.0,36800.0,180104.0
9,2020.11.18,37400.0,550.0,38050.0,38150.0,37400.0,172818.0
10,2020.11.17,37950.0,1200.0,38600.0,38700.0,37600.0,328059.0
11,2020.11.16,39150.0,1700.0,37650.0,39550.0,37600.0,353743.0
12,2020.11.13,37450.0,100.0,37350.0,37600.0,36600.0,153067.0
13,2020.11.12,37550.0,200.0,38000.0,38200.0,37300.0,170007.0
1,2020.11.11,37750.0,250.0,37450.0,38050.0,37100.0,131316.0
2,2020.11.10,37500.0,800.0,38300.0,38300.0,37350.0,132238.0
3,2020.11.09,38300.0,200.0,38300.0,38600.0,37950.0,134350.0
4,2020.11.06,38100.0,250.0,38300.0,38500.0,37800.0,177762.0
5,2020.11.05,37850.0,50.0,37800.0,38400.0,37750.0,133956.0
9,2020.11.04,37800.0,700.0,37350.0,37900.0,36600.0,190024.0
10,2020.11.03,37100.0,450.0,36750.0,37650.0,36750.0,140432.0
11,2020.11.02,36650.0,350.0,36300.0,37400.0,35850.0,157755.0
12,2020.10.30,36300.0,1600.0,37850.0,37850.0,35800.0,661004.0
13,2020.10.29,37900.0,400.0,36650.0,38000.0,36250.0,201710.0
1,2020.10.28,37500.0,1000.0,36500.0,37500.0,36100.0,132488.0
2,2020.10.27,36500.0,550.0,36800.0,37200.0,34500.0,265783.0
3,2020.10.26,37050.0,1800.0,38850.0,38900.0,36650.0,350659.0
4,2020.10.23,38850.0,1000.0,40150.0,40150.0,38750.0,227263.0
5,2020.10.22,39850.0,400.0,39750.0,40700.0,39250.0,297719.0
9,2020.10.21,40250.0,250.0,40050.0,40600.0,39100.0,401960.0
10,2020.10.20,40500.0,1900.0,38150.0,40500.0,38100.0,634049.0
11,2020.10.19,38600.0,1000.0,37400.0,39350.0,36850.0,388895.0
12,2020.10.16,37600.0,250.0,37750.0,38250.0,36500.0,1123503.0
13,2020.10.15,37350.0,1700.0,39050.0,39050.0,37100.0,360639.0
1,2020.10.14,39050.0,900.0,39950.0,40200.0,38900.0,251018.0
2,2020.10.13,39950.0,1850.0,38250.0,40100.0,37600.0,700930.0
3,2020.10.12,38100.0,1150.0,37100.0,38200.0,36800.0,264397.0
4,2020.10.08,36950.0,450.0,37550.0,37750.0,36900.0,161085.0
5,2020.10.07,37400.0,500.0,36400.0,37650.0,36300.0,214909.0
9,2020.10.06,36900.0,800.0,37700.0,37800.0,36800.0,292303.0
10,2020.10.05,37700.0,500.0,38000.0,38100.0,37300.0,208263.0
11,2020.09.29,38200.0,50.0,38700.0,38850.0,37400.0,411077.0
12,2020.09.28,38150.0,1550.0,36900.0,38200.0,36200.0,2483354.0
13,2020.09.25,36600.0,50.0,37350.0,37400.0,35950.0,385637.0
1,2020.09.24,36650.0,300.0,36200.0,37400.0,35800.0,722374.0
2,2020.09.23,36950.0,2350.0,35000.0,37050.0,34250.0,652522.0
3,2020.09.22,34600.0,1150.0,35900.0,35950.0,34600.0,242633.0
4,2020.09.21,35750.0,300.0,36150.0,36300.0,35450.0,274437.0
5,2020.09.18,36050.0,650.0,35400.0,36050.0,35250.0,196916.0
9,2020.09.17,35400.0,100.0,35500.0,35900.0,35100.0,202293.0
10,2020.09.16,35500.0,1000.0,36350.0,36550.0,35400.0,376543.0
11,2020.09.15,36500.0,450.0,36200.0,36700.0,35700.0,413728.0
12,2020.09.14,36050.0,100.0,36100.0,36100.0,35450.0,292281.0
13,2020.09.11,35950.0,300.0,35850.0,36350.0,35050.0,634146.0
1,2020.09.10,36250.0,3050.0,34300.0,36400.0,33800.0,1639538.0
2,2020.09.09,33200.0,250.0,32850.0,33500.0,32450.0,256479.0
3,2020.09.08,33450.0,750.0,32900.0,33700.0,32750.0,257044.0
4,2020.09.07,32700.0,500.0,32300.0,32900.0,31900.0,144099.0
5,2020.09.04,32200.0,1050.0,32100.0,32700.0,32000.0,393210.0
9,2020.09.03,33250.0,600.0,32850.0,33550.0,32850.0,161821.0
10,2020.09.02,32650.0,50.0,32750.0,33100.0,32500.0,129510.0
11,2020.09.01,32700.0,450.0,33150.0,33250.0,32350.0,204394.0
12,2020.08.31,33150.0,50.0,33300.0,33900.0,33050.0,168551.0
13,2020.08.28,33100.0,50.0,33200.0,33350.0,32700.0,224159.0
1,2020.08.27,33150.0,600.0,34100.0,34100.0,33100.0,252572.0
2,2020.08.26,33750.0,450.0,33900.0,34000.0,33300.0,214393.0
3,2020.08.25,34200.0,600.0,33700.0,34250.0,33400.0,271370.0
4,2020.08.24,33600.0,2050.0,31700.0,33650.0,31450.0,389392.0
5,2020.08.21,31550.0,500.0,31350.0,32000.0,31050.0,326195.0
9,2020.08.20,31050.0,1900.0,32950.0,33350.0,30900.0,439739.0
10,2020.08.19,32950.0,50.0,33000.0,33450.0,32400.0,284890.0
11,2020.08.18,32900.0,1550.0,34350.0,34350.0,32700.0,421616.0
12,2020.08.14,34450.0,350.0,35100.0,35250.0,34100.0,251904.0
13,2020.08.13,34800.0,300.0,34750.0,35600.0,34550.0,405452.0
1,2020.08.12,34500.0,250.0,34650.0,34650.0,34000.0,251561.0
2,2020.08.11,34250.0,300.0,34700.0,35000.0,34100.0,294945.0
3,2020.08.10,34550.0,350.0,34900.0,35200.0,34500.0,221475.0
4,2020.08.07,34900.0,550.0,35600.0,35700.0,34600.0,233524.0
5,2020.08.06,35450.0,150.0,35350.0,36000.0,35300.0,229294.0
9,2020.08.05,35300.0,50.0,35450.0,35450.0,34850.0,169519.0
10,2020.08.04,35250.0,400.0,35850.0,35950.0,35150.0,179057.0
11,2020.08.03,35650.0,450.0,35200.0,35800.0,34800.0,229709.0
12,2020.07.31,35200.0,650.0,36050.0,36050.0,35200.0,297634.0
13,2020.07.30,35850.0,1100.0,35200.0,35850.0,34650.0,412178.0
1,2020.07.29,34750.0,350.0,35250.0,35300.0,34200.0,360630.0
2,2020.07.28,35100.0,1150.0,34200.0,35150.0,34050.0,456891.0
3,2020.07.27,33950.0,300.0,33600.0,34250.0,33500.0,153259.0
4,2020.07.24,33650.0,350.0,33750.0,34200.0,33450.0,166435.0
5,2020.07.23,34000.0,100.0,34050.0,34200.0,33650.0,212683.0
9,2020.07.22,33900.0,450.0,34100.0,34500.0,33650.0,241255.0
10,2020.07.21,34350.0,400.0,35050.0,35100.0,33900.0,319466.0
11,2020.07.20,34750.0,1000.0,33850.0,34750.0,33750.0,266154.0
12,2020.07.17,33750.0,150.0,33650.0,34100.0,33550.0,128688.0
13,2020.07.16,33600.0,300.0,34000.0,34300.0,33400.0,184747.0
1,2020.07.15,33900.0,500.0,33800.0,33900.0,33350.0,201723.0
2,2020.07.14,33400.0,150.0,33100.0,33650.0,32900.0,121913.0
3,2020.07.13,33250.0,400.0,33350.0,33350.0,32900.0,95777.0
4,2020.07.10,32850.0,900.0,33750.0,33800.0,32800.0,193335.0
5,2020.07.09,33750.0,350.0,33600.0,33750.0,33350.0,128187.0
9,2020.07.08,33400.0,50.0,33500.0,34000.0,33300.0,129452.0
10,2020.07.07,33450.0,450.0,34500.0,34600.0,33200.0,226993.0
11,2020.07.06,33900.0,900.0,33050.0,33950.0,33050.0,197689.0
12,2020.07.03,33000.0,0.0,33000.0,33100.0,32700.0,121581.0
13,2020.07.02,33000.0,0.0,33400.0,33600.0,32650.0,164526.0
1,2020.07.01,33000.0,300.0,33200.0,33750.0,32700.0,100823.0
2,2020.06.30,32700.0,50.0,33100.0,33800.0,32700.0,131138.0
3,2020.06.29,32750.0,1150.0,33300.0,33650.0,32750.0,101560.0
4,2020.06.26,33900.0,950.0,33200.0,34150.0,33100.0,123734.0
5,2020.06.25,32950.0,950.0,33200.0,33600.0,32900.0,150475.0
9,2020.06.24,33900.0,450.0,33700.0,34200.0,33350.0,145924.0
10,2020.06.23,33450.0,750.0,32850.0,34350.0,32850.0,224614.0
11,2020.06.22,32700.0,50.0,32950.0,33250.0,32450.0,197455.0
12,2020.06.19,32650.0,1250.0,34000.0,34300.0,32300.0,559350.0
13,2020.06.18,33900.0,100.0,34600.0,34700.0,33800.0,108651.0
1,2020.06.17,34000.0,400.0,33500.0,34700.0,33450.0,128415.0
2,2020.06.16,33600.0,1400.0,33200.0,33900.0,32750.0,126316.0
3,2020.06.15,32200.0,2800.0,35050.0,35200.0,32200.0,250150.0
4,2020.06.12,35000.0,1150.0,34500.0,35400.0,34450.0,203768.0
5,2020.06.11,36150.0,600.0,36700.0,36900.0,35850.0,212996.0
9,2020.06.10,36750.0,250.0,36900.0,37750.0,36700.0,140772.0
10,2020.06.09,37000.0,650.0,37800.0,37900.0,36800.0,134270.0
11,2020.06.08,37650.0,250.0,37700.0,38250.0,37300.0,191322.0
12,2020.06.05,37400.0,400.0,37050.0,37900.0,36700.0,215828.0
13,2020.06.04,37000.0,300.0,37000.0,37300.0,36550.0,165684.0
1,2020.06.03,36700.0,150.0,37250.0,37300.0,36250.0,202447.0
2,2020.06.02,36850.0,350.0,36500.0,37450.0,36450.0,168294.0
3,2020.06.01,36500.0,1100.0,35100.0,36500.0,35050.0,150836.0
4,2020.05.29,35400.0,300.0,35400.0,36100.0,35100.0,160565.0
5,2020.05.28,35700.0,100.0,36150.0,36550.0,35300.0,219602.0
9,2020.05.27,35800.0,900.0,36500.0,36500.0,35650.0,234018.0
10,2020.05.26,36700.0,700.0,36000.0,37250.0,36000.0,198214.0
11,2020.05.25,36000.0,250.0,36000.0,36500.0,35800.0,121801.0
12,2020.05.22,35750.0,1850.0,38100.0,38200.0,35600.0,267784.0
13,2020.05.21,37600.0,250.0,37950.0,38450.0,37350.0,192777.0
1,2020.05.20,37350.0,750.0,36350.0,37700.0,36200.0,175445.0
2,2020.05.19,36600.0,250.0,37000.0,37250.0,36350.0,157656.0
3,2020.05.18,36350.0,250.0,36050.0,36700.0,35250.0,180457.0
4,2020.05.15,36100.0,1500.0,35000.0,36400.0,34600.0,258594.0
5,2020.05.14,34600.0,200.0,34500.0,35400.0,34000.0,155055.0
9,2020.05.13,34800.0,0.0,34200.0,35000.0,33800.0,123364.0
10,2020.05.12,34800.0,700.0,35700.0,35700.0,34600.0,110108.0
11,2020.05.11,35500.0,1200.0,37100.0,37150.0,35500.0,203805.0
12,2020.05.08,36700.0,1900.0,35450.0,36750.0,35300.0,296279.0
13,2020.05.07,34800.0,1200.0,33650.0,35300.0,33450.0,305144.0
1,2020.05.06,33600.0,150.0,33950.0,34100.0,33250.0,262080.0
2,2020.05.04,33750.0,1200.0,34150.0,34300.0,33650.0,157764.0
3,2020.04.29,34950.0,400.0,34450.0,35250.0,34300.0,176385.0
4,2020.04.28,34550.0,200.0,35000.0,35050.0,33950.0,169827.0
5,2020.04.27,34750.0,1400.0,33500.0,34800.0,33050.0,209346.0
9,2020.04.24,33350.0,100.0,33150.0,34450.0,32700.0,201958.0
10,2020.04.23,33450.0,400.0,33850.0,34000.0,33300.0,118718.0
11,2020.04.22,33850.0,500.0,32600.0,33850.0,32400.0,103161.0
12,2020.04.21,33350.0,1100.0,33900.0,34150.0,32900.0,186636.0
13,2020.04.20,34450.0,150.0,34400.0,34800.0,33700.0,188218.0
1,2020.04.17,34300.0,1700.0,33250.0,34700.0,33250.0,255631.0
2,2020.04.16,32600.0,450.0,31600.0,32900.0,31350.0,158243.0
3,2020.04.14,32150.0,150.0,32350.0,32550.0,31850.0,124758.0
4,2020.04.13,32000.0,1550.0,33700.0,33700.0,32000.0,160123.0
5,2020.04.10,33550.0,500.0,33850.0,34100.0,33050.0,136329.0
9,2020.04.09,34050.0,50.0,34600.0,34750.0,33650.0,229240.0
10,2020.04.08,34000.0,1050.0,32950.0,34900.0,32500.0,266856.0
11,2020.04.07,32950.0,650.0,33450.0,33600.0,32050.0,227711.0
12,2020.04.06,32300.0,1750.0,30550.0,32300.0,30400.0,210528.0
13,2020.04.03,30550.0,350.0,31000.0,31300.0,30300.0,113371.0
1,2020.04.02,30900.0,1050.0,30050.0,30900.0,29850.0,85995.0
2,2020.04.01,29850.0,1400.0,30550.0,31750.0,29850.0,226452.0
3,2020.03.31,31250.0,50.0,31200.0,31800.0,30550.0,201870.0
4,2020.03.30,31200.0,0.0,30350.0,31250.0,29850.0,145280.0
5,2020.03.27,31200.0,1000.0,31450.0,31500.0,30350.0,230164.0
9,2020.03.26,30200.0,1050.0,31150.0,31800.0,30050.0,325763.0
10,2020.03.25,31250.0,950.0,31600.0,31800.0,30550.0,278895.0
11,2020.03.24,30300.0,1650.0,29950.0,30400.0,29150.0,239436.0
12,2020.03.23,28650.0,3800.0,29350.0,30800.0,28200.0,228530.0
13,2020.03.20,32450.0,4950.0,28400.0,32450.0,28400.0,184280.0
1,2020.03.19,27500.0,2200.0,31000.0,31300.0,27400.0,347950.0
2,2020.03.18,29700.0,4850.0,34250.0,34250.0,29700.0,330469.0
3,2020.03.17,34550.0,2550.0,31000.0,34550.0,30600.0,242277.0
4,2020.03.16,32000.0,750.0,33200.0,33900.0,31700.0,199728.0
5,2020.03.13,32750.0,2050.0,33500.0,34550.0,31500.0,329377.0
9,2020.03.12,34800.0,1550.0,36350.0,36650.0,33750.0,341659.0
10,2020.03.11,36350.0,1850.0,38000.0,38000.0,36350.0,183702.0
11,2020.03.10,38200.0,1450.0,36200.0,38200.0,36150.0,137812.0
12,2020.03.09,36750.0,2350.0,38100.0,38650.0,36750.0,121412.0
13,2020.03.06,39100.0,200.0,38750.0,39450.0,38550.0,137963.0
1,2020.03.05,39300.0,50.0,39550.0,39550.0,39050.0,128828.0
2,2020.03.04,39250.0,250.0,38750.0,39550.0,38700.0,123462.0
3,2020.03.03,39000.0,150.0,39800.0,40000.0,38900.0,172760.0
4,2020.03.02,39150.0,2400.0,37100.0,39150.0,36600.0,170142.0
5,2020.02.28,36750.0,1550.0,37300.0,38250.0,36350.0,177416.0
9,2020.02.27,38300.0,750.0,39150.0,39750.0,38300.0,136667.0
10,2020.02.26,39050.0,400.0,38450.0,39850.0,38450.0,112828.0
11,2020.02.25,39450.0,450.0,39900.0,39900.0,38700.0,176890.0
12,2020.02.24,39000.0,2350.0,40500.0,41300.0,39000.0,187802.0
13,2020.02.21,41350.0,950.0,41950.0,42350.0,41200.0,143524.0
1,2020.02.20,42300.0,400.0,42550.0,43550.0,42050.0,193733.0
2,2020.02.19,41900.0,600.0,42600.0,42600.0,41700.0,112105.0
3,2020.02.18,42500.0,50.0,42600.0,42950.0,41900.0,135313.0
4,2020.02.17,42450.0,600.0,41850.0,42500.0,41300.0,100508.0
5,2020.02.14,41850.0,200.0,41900.0,42400.0,41750.0,75095.0
9,2020.02.13,42050.0,750.0,43000.0,43050.0,41600.0,198456.0
10,2020.02.12,42800.0,0.0,42750.0,43200.0,42600.0,82284.0
11,2020.02.11,42800.0,800.0,42350.0,42800.0,42000.0,79274.0
12,2020.02.10,42000.0,1200.0,42600.0,43050.0,41900.0,116948.0
13,2020.02.07,43200.0,500.0,42700.0,43650.0,42300.0,153826.0
1,2020.02.06,42700.0,1800.0,41850.0,42700.0,41200.0,142269.0
2,2020.02.05,40900.0,550.0,41600.0,42050.0,40700.0,99156.0
3,2020.02.04,41450.0,750.0,40550.0,41450.0,40550.0,81084.0
4,2020.02.03,40700.0,100.0,39750.0,41150.0,39600.0,119608.0
5,2020.01.31,40800.0,500.0,41700.0,42000.0,40750.0,139039.0
9,2020.01.30,41300.0,500.0,41450.0,42350.0,41200.0,131701.0
10,2020.01.29,41800.0,400.0,41700.0,42250.0,41400.0,133975.0
11,2020.01.28,41400.0,2450.0,42550.0,43500.0,41200.0,246428.0
12,2020.01.23,43850.0,0.0,44000.0,44050.0,43200.0,72832.0
13,2020.01.22,43850.0,1100.0,43100.0,43850.0,42500.0,87321.0
